Location,Market Size,Product Type,Sales
West,Major Market,Tea,194
South,Major Market,Espresso,194
East,Major Market,Herbal Tea,194
Central,Major Market,Tea,194
Central,Small Market,Espresso,194
Central,Major Market,Espresso,194
East,Major Market,Espresso,195
Central,Small Market,Coffee,195
Central,Small Market,Coffee,195
East,Major Market,Espresso,195
South,Small Market,Herbal Tea,196
West,Small Market,Coffee,196
East,Small Market,Herbal Tea,196
Central,Small Market,Coffee,196
East,Major Market,Herbal Tea,196
East,Major Market,Herbal Tea,196
East,Major Market,Herbal Tea,196
Central,Major Market,Coffee,197
Central,Major Market,Tea,197
West,Small Market,Herbal Tea,197
South,Small Market,Coffee,197
Central,Major Market,Tea,197
East,Major Market,Coffee,197
Central,Major Market,Herbal Tea,197
South,Major Market,Coffee,197
West,Major Market,Herbal Tea,197
South,Small Market,Espresso,197
West,Small Market,Tea,197
East,Major Market,Tea,198
West,Major Market,Herbal Tea,198
East,Major Market,Herbal Tea,198
East,Major Market,Tea,198
East,Major Market,Tea,198
West,Major Market,Tea,198
Central,Major Market,Herbal Tea,198
East,Major Market,Herbal Tea,198
East,Major Market,Herbal Tea,198
Central,Major Market,Espresso,198
Central,Major Market,Espresso,198
Central,Major Market,Tea,198
Central,Major Market,Tea,198
West,Major Market,Tea,198
South,Major Market,Espresso,198
Central,Major Market,Coffee,198
South,Major Market,Espresso,198
Central,Small Market,Coffee,199
Central,Major Market,Espresso,199
Central,Major Market,Herbal Tea,199
South,Major Market,Coffee,199
South,Major Market,Espresso,199
East,Major Market,Tea,199
West,Major Market,Tea,199
East,Major Market,Tea,199
West,Major Market,Tea,199
Central,Major Market,Tea,199
Central,Major Market,Tea,199
West,Major Market,Herbal Tea,199
East,Major Market,Espresso,199
Central,Major Market,Coffee,199
Central,Major Market,Espresso,199
South,Major Market,Espresso,199
Central,Major Market,Tea,200
South,Small Market,Espresso,200
South,Small Market,Espresso,200
West,Small Market,Tea,200
Central,Major Market,Tea,200
Central,Small Market,Coffee,200
Central,Major Market,Tea,200
East,Major Market,Coffee,200
East,Major Market,Coffee,200
East,Major Market,Espresso,200
West,Major Market,Coffee,200
South,Small Market,Coffee,200
West,Small Market,Herbal Tea,200
West,Small Market,Tea,200
East,Small Market,Espresso,201
West,Major Market,Tea,201
South,Major Market,Espresso,201
South,Small Market,Espresso,201
West,Small Market,Tea,201
Central,Small Market,Tea,201
Central,Major Market,Espresso,201
East,Major Market,Espresso,201
Central,Major Market,Tea,201
Central,Small Market,Coffee,201
East,Major Market,Tea,201
Central,Small Market,Coffee,201
West,Small Market,Tea,201
West,Small Market,Coffee,201
South,Small Market,Herbal Tea,201
South,Small Market,Espresso,201
East,Major Market,Herbal Tea,201
West,Major Market,Tea,201
West,Major Market,Tea,201
West,Major Market,Tea,201
Central,Major Market,Tea,201
Central,Major Market,Tea,201
Central,Small Market,Herbal Tea,201
East,Major Market,Herbal Tea,201
Central,Major Market,Espresso,201
South,Major Market,Espresso,201
South,Major Market,Espresso,201
Central,Major Market,Tea,201
South,Major Market,Espresso,201
East,Small Market,Herbal Tea,201
Central,Major Market,Espresso,201
Central,Major Market,Espresso,201
East,Major Market,Espresso,202
Central,Major Market,Coffee,202
West,Major Market,Herbal Tea,202
South,Major Market,Coffee,202
West,Major Market,Coffee,202
Central,Small Market,Coffee,202
Central,Small Market,Coffee,202
Central,Major Market,Herbal Tea,202
East,Major Market,Espresso,202
Central,Small Market,Coffee,204
East,Major Market,Espresso,204
Central,Major Market,Tea,205
South,Small Market,Espresso,205
East,Major Market,Coffee,205
Central,Major Market,Tea,205
South,Small Market,Coffee,205
West,Major Market,Coffee,205
West,Small Market,Herbal Tea,205
West,Small Market,Tea,205
East,Major Market,Coffee,206
South,Small Market,Espresso,206
West,Small Market,Coffee,206
East,Small Market,Herbal Tea,206
West,Small Market,Tea,206
Central,Major Market,Tea,206
Central,Small Market,Coffee,206
Central,Major Market,Herbal Tea,206
West,Major Market,Herbal Tea,206
South,Major Market,Coffee,206
Central,Major Market,Coffee,206
South,Small Market,Herbal Tea,206
East,Major Market,Tea,208
South,Major Market,Espresso,208
Central,Small Market,Coffee,208
East,Major Market,Espresso,208
Central,Small Market,Coffee,208
West,Major Market,Tea,208
East,Major Market,Espresso,208
Central,Major Market,Tea,208
Central,Major Market,Espresso,208
West,Small Market,Coffee,209
West,Small Market,Coffee,209
Central,Small Market,Coffee,210
Central,Major Market,Espresso,210
South,Small Market,Espresso,210
South,Major Market,Espresso,210
West,Small Market,Tea,210
West,Small Market,Tea,210
West,Small Market,Tea,210
Central,Major Market,Tea,210
East,Major Market,Tea,210
West,Major Market,Tea,210
East,Major Market,Coffee,210
Central,Major Market,Tea,210
South,Small Market,Espresso,210
South,Small Market,Espresso,210
Central,Major Market,Tea,210
West,Major Market,Herbal Tea,210
Central,Major Market,Herbal Tea,210
East,Major Market,Tea,210
Central,Major Market,Coffee,210
East,Major Market,Espresso,210
East,Major Market,Coffee,210
Central,Major Market,Tea,210
East,Major Market,Coffee,210
Central,Major Market,Tea,211
South,Major Market,Espresso,211
West,Small Market,Coffee,211
West,Small Market,Coffee,211
East,Major Market,Tea,211
East,Major Market,Tea,211
East,Major Market,Tea,211
West,Major Market,Tea,211
Central,Major Market,Herbal Tea,211
Central,Major Market,Tea,211
Central,Major Market,Espresso,211
Central,Major Market,Coffee,211
Central,Major Market,Espresso,211
West,Major Market,Herbal Tea,211
South,Major Market,Espresso,211
West,Major Market,Tea,211
East,Major Market,Espresso,212
South,Major Market,Espresso,212
Central,Small Market,Coffee,212
Central,Major Market,Tea,212
West,Major Market,Tea,212
East,Major Market,Tea,212
Central,Major Market,Espresso,212
Central,Small Market,Coffee,212
East,Major Market,Espresso,212
Central,Major Market,Herbal Tea,213
East,Major Market,Espresso,213
Central,Small Market,Coffee,213
East,Major Market,Tea,213
South,Small Market,Herbal Tea,213
South,Major Market,Coffee,213
South,Small Market,Espresso,213
South,Small Market,Herbal Tea,213
West,Major Market,Tea,213
West,Small Market,Tea,213
West,Small Market,Coffee,213
West,Small Market,Herbal Tea,213
East,Major Market,Coffee,213
Central,Major Market,Tea,213
West,Major Market,Herbal Tea,213
Central,Small Market,Coffee,213
Central,Major Market,Coffee,213
Central,Major Market,Coffee,213
Central,Major Market,Herbal Tea,213
West,Small Market,Coffee,213
East,Small Market,Herbal Tea,213
South,Small Market,Coffee,213
South,Major Market,Espresso,213
Central,Major Market,Tea,213
South,Small Market,Herbal Tea,214
East,Major Market,Coffee,214
South,Small Market,Espresso,214
West,Small Market,Espresso,214
Central,Major Market,Tea,214
West,Small Market,Tea,214
East,Major Market,Espresso,215
Central,Small Market,Coffee,215
South,Small Market,Espresso,218
South,Small Market,Espresso,218
Central,Major Market,Tea,218
West,Small Market,Tea,218
West,Small Market,Herbal Tea,218
East,Major Market,Coffee,218
Central,Major Market,Tea,218
South,Small Market,Coffee,218
East,Major Market,Coffee,218
Central,Major Market,Tea,218
West,Small Market,Tea,218
West,Small Market,Coffee,219
Central,Small Market,Coffee,219
Central,Major Market,Herbal Tea,219
South,Major Market,Espresso,219
South,Small Market,Herbal Tea,219
West,Major Market,Tea,219
East,Major Market,Tea,219
Central,Major Market,Coffee,219
East,Major Market,Espresso,219
West,Small Market,Coffee,220
East,Major Market,Espresso,220
East,Major Market,Coffee,220
South,Small Market,Herbal Tea,220
South,Small Market,Espresso,220
Central,Major Market,Tea,220
Central,Small Market,Coffee,220
West,Small Market,Tea,220
West,Small Market,Coffee,221
Central,Small Market,Coffee,221
South,Small Market,Espresso,221
Central,Major Market,Tea,221
East,Major Market,Coffee,221
East,Major Market,Espresso,221
South,Small Market,Herbal Tea,221
West,Small Market,Tea,221
East,Major Market,Coffee,222
West,Small Market,Tea,222
South,Small Market,Espresso,222
Central,Major Market,Tea,222
East,Small Market,Coffee,223
East,Small Market,Coffee,223
Central,Major Market,Herbal Tea,223
West,Small Market,Herbal Tea,223
South,Major Market,Espresso,223
West,Small Market,Coffee,223
Central,Small Market,Coffee,223
West,Small Market,Herbal Tea,223
South,Small Market,Herbal Tea,223
East,Major Market,Tea,223
Central,Major Market,Coffee,223
West,Major Market,Tea,223
East,Major Market,Espresso,223
West,Small Market,Coffee,224
Central,Small Market,Coffee,224
Central,Major Market,Herbal Tea,224
East,Major Market,Coffee,224
South,Small Market,Espresso,224
West,Small Market,Espresso,224
Central,Major Market,Tea,224
West,Small Market,Tea,224
Central,Major Market,Tea,224
South,Small Market,Espresso,224
South,Small Market,Herbal Tea,224
Central,Small Market,Espresso,224
East,Major Market,Tea,224
Central,Major Market,Coffee,224
East,Major Market,Espresso,224
East,Major Market,Herbal Tea,224
East,Major Market,Coffee,224
West,Major Market,Herbal Tea,224
West,Small Market,Tea,224
East,Small Market,Coffee,225
Central,Small Market,Coffee,225
West,Small Market,Herbal Tea,225
West,Small Market,Herbal Tea,225
East,Small Market,Coffee,225
East,Major Market,Espresso,225
West,Small Market,Espresso,226
East,Major Market,Herbal Tea,226
Central,Small Market,Espresso,226
West,Small Market,Coffee,227
West,Small Market,Coffee,227
Central,Small Market,Coffee,227
Central,Major Market,Coffee,227
Central,Major Market,Herbal Tea,227
South,Small Market,Herbal Tea,227
South,Small Market,Herbal Tea,227
South,Major Market,Espresso,227
West,Major Market,Tea,227
East,Major Market,Tea,227
Central,Small Market,Coffee,227
East,Major Market,Espresso,227
East,Major Market,Espresso,227
Central,Small Market,Coffee,227
East,Major Market,Espresso,227
South,Major Market,Espresso,228
Central,Major Market,Espresso,228
Central,Major Market,Tea,228
East,Major Market,Tea,228
South,Small Market,Espresso,228
South,Major Market,Espresso,228
Central,Major Market,Tea,228
West,Small Market,Espresso,228
Central,Major Market,Tea,228
East,Major Market,Tea,228
West,Major Market,Tea,228
Central,Major Market,Espresso,228
East,Major Market,Coffee,228
West,Major Market,Tea,228
West,Small Market,Tea,228
South,Small Market,Herbal Tea,228
Central,Small Market,Coffee,229
East,Major Market,Espresso,229
East,Major Market,Espresso,230
West,Small Market,Herbal Tea,230
Central,Major Market,Espresso,230
Central,Major Market,Tea,230
East,Major Market,Tea,230
South,Small Market,Herbal Tea,230
West,Major Market,Tea,230
West,Small Market,Coffee,230
South,Major Market,Espresso,230
Central,Major Market,Tea,230
West,Small Market,Tea,230
South,Small Market,Espresso,230
Central,Small Market,Coffee,230
East,Major Market,Tea,230
Central,Major Market,Espresso,230
Central,Major Market,Tea,230
West,Major Market,Tea,230
South,Major Market,Espresso,230
East,Major Market,Coffee,230
East,Small Market,Coffee,230
South,Small Market,Herbal Tea,231
Central,Small Market,Coffee,231
West,Small Market,Espresso,231
East,Major Market,Espresso,231
West,Small Market,Herbal Tea,232
South,Small Market,Espresso,232
Central,Major Market,Tea,232
East,Small Market,Coffee,232
West,Small Market,Tea,232
East,Major Market,Tea,232
Central,Major Market,Coffee,232
East,Major Market,Coffee,232
Central,Major Market,Herbal Tea,232
West,Major Market,Herbal Tea,232
West,Small Market,Tea,233
Central,Major Market,Tea,233
South,Small Market,Espresso,233
East,Major Market,Coffee,233
West,Small Market,Coffee,234
Central,Major Market,Coffee,234
East,Major Market,Tea,234
South,Small Market,Herbal Tea,234
West,Major Market,Herbal Tea,234
West,Major Market,Herbal Tea,234
Central,Small Market,Herbal Tea,234
West,Small Market,Herbal Tea,234
Central,Small Market,Coffee,234
East,Major Market,Tea,234
Central,Major Market,Coffee,234
Central,Major Market,Herbal Tea,234
Central,Major Market,Herbal Tea,234
East,Major Market,Espresso,234
Central,Major Market,Coffee,234
Central,Major Market,Tea,235
South,Small Market,Espresso,235
South,Small Market,Espresso,235
West,Small Market,Tea,235
West,Small Market,Tea,235
Central,Major Market,Tea,235
East,Major Market,Coffee,235
East,Major Market,Coffee,235
South,Small Market,Herbal Tea,236
East,Major Market,Coffee,236
Central,Major Market,Tea,236
West,Small Market,Espresso,236
South,Small Market,Espresso,236
West,Small Market,Tea,236
South,Small Market,Espresso,237
West,Small Market,Tea,237
East,Major Market,Coffee,237
Central,Major Market,Tea,237
West,Small Market,Coffee,238
East,Major Market,Tea,238
South,Small Market,Herbal Tea,238
Central,Small Market,Coffee,238
East,Major Market,Espresso,238
South,Major Market,Espresso,238
Central,Major Market,Herbal Tea,238
West,Major Market,Tea,238
Central,Major Market,Coffee,238
South,Small Market,Herbal Tea,239
West,Small Market,Coffee,239
Central,Small Market,Coffee,239
East,Major Market,Espresso,239
West,Small Market,Coffee,242
East,Major Market,Espresso,242
West,Small Market,Coffee,242
Central,Small Market,Coffee,242
Central,Small Market,Coffee,242
East,Major Market,Espresso,242
South,Small Market,Herbal Tea,242
South,Small Market,Herbal Tea,242
Central,Major Market,Coffee,243
Central,Major Market,Tea,243
South,Major Market,Espresso,243
East,Major Market,Tea,243
West,Major Market,Tea,243
Central,Major Market,Espresso,243
West,Major Market,Tea,243
Central,Major Market,Herbal Tea,243
East,Major Market,Tea,243
South,Major Market,Espresso,243
West,Small Market,Coffee,245
Central,Major Market,Tea,245
Central,Major Market,Tea,245
Central,Major Market,Coffee,245
West,Major Market,Tea,245
East,Major Market,Coffee,245
East,Major Market,Tea,245
West,Major Market,Herbal Tea,245
Central,Small Market,Coffee,245
Central,Major Market,Tea,245
South,Major Market,Espresso,245
South,Major Market,Espresso,245
West,Major Market,Tea,245
East,Major Market,Tea,245
Central,Major Market,Herbal Tea,245
West,Major Market,Herbal Tea,245
East,Major Market,Tea,245
East,Major Market,Tea,245
Central,Major Market,Coffee,245
Central,Major Market,Espresso,245
East,Major Market,Espresso,245
East,Major Market,Coffee,245
Central,Major Market,Herbal Tea,245
Central,Major Market,Herbal Tea,245
South,Small Market,Herbal Tea,245
South,Small Market,Espresso,245
South,Small Market,Espresso,245
Central,Major Market,Coffee,245
West,Small Market,Tea,245
West,Small Market,Tea,245
West,Small Market,Espresso,246
South,Small Market,Herbal Tea,246
West,Major Market,Herbal Tea,247
Central,Major Market,Coffee,247
East,Major Market,Tea,247
Central,Major Market,Herbal Tea,247
Central,Major Market,Coffee,249
Central,Major Market,Herbal Tea,249
East,Major Market,Tea,249
East,Major Market,Coffee,249
West,Major Market,Herbal Tea,249
Central,Major Market,Tea,249
West,Small Market,Tea,249
South,Small Market,Espresso,249
East,Major Market,Espresso,250
West,Small Market,Coffee,250
South,Small Market,Herbal Tea,250
West,Small Market,Herbal Tea,250
Central,Small Market,Coffee,250
West,Major Market,Espresso,250
South,Small Market,Herbal Tea,251
West,Small Market,Espresso,251
Central,Major Market,Coffee,254
Central,Major Market,Herbal Tea,254
East,Major Market,Tea,254
West,Major Market,Tea,254
Central,Small Market,Herbal Tea,254
West,Major Market,Herbal Tea,254
West,Major Market,Tea,254
East,Major Market,Tea,254
West,Small Market,Herbal Tea,254
Central,Major Market,Herbal Tea,254
Central,Major Market,Coffee,254
Central,Major Market,Coffee,254
Central,Major Market,Herbal Tea,254
South,Major Market,Espresso,254
Central,Major Market,Coffee,254
East,Major Market,Tea,254
South,Major Market,Espresso,254
South,Major Market,Espresso,256
South,Major Market,Espresso,256
West,Major Market,Tea,256
Central,Major Market,Herbal Tea,256
East,Major Market,Tea,256
East,Major Market,Tea,256
West,Major Market,Tea,256
East,Major Market,Tea,256
Central,Major Market,Coffee,256
Central,Major Market,Coffee,256
Central,Major Market,Coffee,256
West,Major Market,Herbal Tea,256
Central,Major Market,Herbal Tea,256
Central,Major Market,Herbal Tea,256
West,Small Market,Herbal Tea,258
East,Small Market,Coffee,258
South,Major Market,Espresso,259
Central,Major Market,Herbal Tea,259
East,Major Market,Tea,259
Central,Major Market,Coffee,259
West,Major Market,Tea,259
Central,Major Market,Coffee,261
East,Major Market,Tea,261
South,Small Market,Espresso,261
West,Major Market,Herbal Tea,261
West,Major Market,Herbal Tea,261
Central,Major Market,Coffee,261
Central,Major Market,Tea,261
Central,Major Market,Herbal Tea,261
Central,Major Market,Herbal Tea,261
East,Major Market,Tea,261
East,Major Market,Coffee,261
West,Small Market,Tea,261
West,Small Market,Coffee,262
Central,Major Market,Coffee,262
Central,Major Market,Herbal Tea,262
Central,Small Market,Coffee,262
East,Major Market,Tea,262
Central,Small Market,Herbal Tea,262
West,Major Market,Herbal Tea,262
Central,Major Market,Coffee,262
East,Major Market,Espresso,262
West,Small Market,Herbal Tea,262
South,Small Market,Herbal Tea,262
West,Small Market,Coffee,264
South,Small Market,Herbal Tea,264
Central,Small Market,Coffee,264
East,Major Market,Espresso,264
East,Major Market,Coffee,265
South,Small Market,Espresso,265
West,Small Market,Tea,265
East,Major Market,Tea,265
Central,Major Market,Tea,265
West,Major Market,Herbal Tea,265
Central,Major Market,Coffee,265
Central,Major Market,Herbal Tea,265
West,Small Market,Coffee,266
Central,Small Market,Coffee,266
East,Major Market,Espresso,266
South,Small Market,Herbal Tea,266
Central,Small Market,Herbal Tea,267
East,Major Market,Coffee,267
Central,Major Market,Coffee,267
West,Small Market,Herbal Tea,267
South,Small Market,Espresso,267
Central,Major Market,Tea,267
West,Small Market,Tea,267
Central,Major Market,Tea,271
West,Small Market,Tea,271
Central,Small Market,Herbal Tea,271
Central,Major Market,Coffee,271
West,Small Market,Herbal Tea,271
East,Major Market,Coffee,271
South,Small Market,Espresso,271
East,Major Market,Coffee,273
East,Small Market,Coffee,273
West,Small Market,Herbal Tea,273
Central,Major Market,Tea,273
South,Small Market,Espresso,273
West,Small Market,Tea,273
East,Major Market,Tea,274
South,Major Market,Espresso,274
Central,Major Market,Herbal Tea,274
Central,Major Market,Coffee,274
West,Major Market,Tea,274
East,Small Market,Coffee,275
West,Small Market,Herbal Tea,275
Central,Major Market,Tea,275
West,Small Market,Tea,275
West,Small Market,Herbal Tea,275
East,Major Market,Coffee,275
South,Small Market,Espresso,275
East,Small Market,Coffee,275
West,Major Market,Tea,276
South,Major Market,Espresso,276
Central,Major Market,Tea,276
West,Small Market,Tea,276
Central,Major Market,Herbal Tea,276
Central,Major Market,Coffee,276
East,Major Market,Tea,276
South,Small Market,Espresso,276
East,Major Market,Coffee,276
East,Major Market,Coffee,277
Central,Major Market,Tea,277
West,Small Market,Tea,277
South,Small Market,Espresso,277
West,Small Market,Tea,278
Central,Major Market,Tea,278
West,Small Market,Herbal Tea,278
Central,Small Market,Herbal Tea,278
Central,Major Market,Coffee,278
East,Major Market,Coffee,278
South,Small Market,Espresso,278
South,Small Market,Espresso,279
West,Small Market,Tea,279
Central,Major Market,Tea,279
East,Major Market,Coffee,279
West,Major Market,Espresso,280
West,Small Market,Herbal Tea,280
West,Small Market,Tea,282
East,Major Market,Tea,282
Central,Major Market,Coffee,282
Central,Major Market,Herbal Tea,282
East,Major Market,Coffee,282
South,Small Market,Espresso,282
West,Major Market,Herbal Tea,282
Central,Major Market,Tea,282
East,Major Market,Coffee,283
South,Small Market,Espresso,283
West,Small Market,Tea,283
West,Small Market,Tea,283
South,Small Market,Espresso,283
Central,Major Market,Tea,283
Central,Major Market,Tea,283
East,Major Market,Coffee,283
Central,Major Market,Tea,285
South,Small Market,Espresso,285
Central,Small Market,Herbal Tea,285
East,Major Market,Coffee,285
West,Small Market,Herbal Tea,285
Central,Major Market,Coffee,285
West,Small Market,Tea,285
Central,Major Market,Tea,286
South,Small Market,Espresso,286
West,Small Market,Tea,286
South,Small Market,Espresso,286
West,Major Market,Espresso,286
Central,Major Market,Tea,286
West,Small Market,Herbal Tea,286
East,Major Market,Coffee,286
East,Major Market,Coffee,286
West,Small Market,Tea,286
Central,Major Market,Espresso,288
East,Major Market,Espresso,288
West,Small Market,Espresso,288
Central,Major Market,Espresso,288
West,Small Market,Espresso,288
Central,Major Market,Herbal Tea,288
Central,Major Market,Herbal Tea,288
East,Major Market,Espresso,288
East,Small Market,Coffee,289
West,Major Market,Espresso,289
West,Small Market,Herbal Tea,289
West,Small Market,Herbal Tea,289
West,Small Market,Herbal Tea,289
West,Major Market,Espresso,289
West,Major Market,Tea,290
Central,Major Market,Herbal Tea,290
East,Major Market,Tea,290
South,Major Market,Espresso,290
West,Small Market,Herbal Tea,290
West,Small Market,Herbal Tea,290
West,Major Market,Espresso,290
West,Major Market,Espresso,290
Central,Major Market,Coffee,290
Central,Major Market,Espresso,291
Central,Major Market,Herbal Tea,291
Central,Major Market,Herbal Tea,291
East,Major Market,Espresso,291
West,Small Market,Espresso,291
Central,Major Market,Espresso,291
West,Small Market,Espresso,291
East,Major Market,Espresso,291
East,Small Market,Coffee,292
West,Small Market,Herbal Tea,292
West,Small Market,Coffee,294
East,Major Market,Espresso,294
South,Small Market,Herbal Tea,294
Central,Small Market,Coffee,294
Central,Major Market,Espresso,295
East,Major Market,Espresso,295
Central,Major Market,Espresso,295
West,Small Market,Espresso,295
West,Small Market,Espresso,295
Central,Major Market,Herbal Tea,295
Central,Major Market,Herbal Tea,295
East,Major Market,Espresso,295
Central,Small Market,Herbal Tea,296
West,Small Market,Herbal Tea,296
Central,Major Market,Coffee,296
Central,Small Market,Coffee,297
West,Small Market,Coffee,297
East,Major Market,Espresso,297
South,Small Market,Herbal Tea,297
South,Major Market,Espresso,298
West,Major Market,Espresso,298
East,Major Market,Espresso,298
East,Major Market,Espresso,298
Central,Major Market,Espresso,298
West,Small Market,Espresso,298
West,Small Market,Espresso,298
West,Major Market,Espresso,298
Central,Small Market,Herbal Tea,298
Central,Major Market,Herbal Tea,298
Central,Small Market,Herbal Tea,298
West,Small Market,Herbal Tea,298
Central,Major Market,Coffee,298
East,Major Market,Tea,298
Central,Major Market,Coffee,298
Central,Major Market,Coffee,298
Central,Major Market,Herbal Tea,298
Central,Major Market,Espresso,298
West,Small Market,Herbal Tea,298
West,Small Market,Herbal Tea,298
West,Small Market,Herbal Tea,298
West,Small Market,Herbal Tea,298
West,Major Market,Espresso,298
West,Major Market,Tea,298
Central,Major Market,Coffee,298
Central,Major Market,Herbal Tea,298
East,Major Market,Tea,298
West,Major Market,Herbal Tea,298
Central,Major Market,Herbal Tea,298
Central,Major Market,Coffee,301
Central,Major Market,Herbal Tea,301
Central,Small Market,Herbal Tea,301
East,Major Market,Tea,301
Central,Major Market,Herbal Tea,301
West,Major Market,Herbal Tea,301
South,Major Market,Espresso,301
West,Small Market,Herbal Tea,301
Central,Major Market,Coffee,301
Central,Major Market,Coffee,301
West,Major Market,Tea,301
East,Major Market,Tea,301
South,Major Market,Espresso,302
Central,Major Market,Herbal Tea,302
West,Major Market,Tea,302
East,Major Market,Tea,302
West,Major Market,Tea,302
Central,Major Market,Herbal Tea,302
Central,Major Market,Herbal Tea,302
South,Major Market,Espresso,302
East,Major Market,Tea,302
East,Major Market,Tea,302
Central,Major Market,Coffee,302
West,Major Market,Tea,302
Central,Major Market,Coffee,302
Central,Major Market,Coffee,302
South,Major Market,Espresso,302
Central,Major Market,Herbal Tea,306
East,Major Market,Espresso,306
Central,Major Market,Espresso,306
West,Small Market,Espresso,306
West,Small Market,Herbal Tea,308
West,Small Market,Herbal Tea,308
West,Major Market,Espresso,308
East,Small Market,Coffee,308
West,Small Market,Herbal Tea,309
East,Major Market,Tea,309
Central,Major Market,Coffee,309
Central,Major Market,Herbal Tea,309
East,Small Market,Coffee,309
Central,Small Market,Herbal Tea,309
West,Major Market,Herbal Tea,309
West,Small Market,Herbal Tea,309
West,Small Market,Herbal Tea,309
West,Small Market,Herbal Tea,309
Central,Major Market,Herbal Tea,309
Central,Major Market,Coffee,309
West,Major Market,Tea,309
Central,Major Market,Coffee,309
East,Major Market,Tea,309
South,Major Market,Espresso,309
West,Major Market,Espresso,309
West,Major Market,Espresso,309
West,Small Market,Herbal Tea,310
East,Small Market,Coffee,310
Central,Major Market,Espresso,310
West,Small Market,Espresso,310
East,Major Market,Espresso,310
Central,Major Market,Herbal Tea,310
West,Small Market,Herbal Tea,311
East,Small Market,Coffee,311
East,Major Market,Tea,312
Central,Small Market,Herbal Tea,312
Central,Small Market,Herbal Tea,312
Central,Major Market,Coffee,312
Central,Major Market,Coffee,312
West,Small Market,Herbal Tea,312
West,Small Market,Herbal Tea,312
West,Major Market,Herbal Tea,312
Central,Major Market,Herbal Tea,312
Central,Major Market,Coffee,312
West,Small Market,Herbal Tea,313
East,Small Market,Coffee,313
West,Small Market,Coffee,314
South,Small Market,Herbal Tea,314
Central,Small Market,Coffee,314
East,Major Market,Espresso,314
West,Small Market,Coffee,317
South,Small Market,Herbal Tea,317
Central,Small Market,Coffee,317
East,Major Market,Espresso,317
West,Major Market,Espresso,318
West,Major Market,Espresso,318
Central,Small Market,Herbal Tea,318
Central,Small Market,Herbal Tea,318
West,Small Market,Herbal Tea,318
West,Small Market,Herbal Tea,318
West,Small Market,Herbal Tea,318
West,Small Market,Herbal Tea,318
West,Small Market,Herbal Tea,318
West,Major Market,Espresso,318
Central,Major Market,Coffee,318
Central,Major Market,Coffee,318
Central,Major Market,Herbal Tea,320
West,Small Market,Tea,320
East,Major Market,Tea,320
Central,Major Market,Coffee,320
Central,Major Market,Tea,320
East,Major Market,Coffee,320
West,Major Market,Herbal Tea,320
South,Small Market,Espresso,320
Central,Major Market,Coffee,321
Central,Small Market,Herbal Tea,321
West,Small Market,Herbal Tea,321
South,Major Market,Espresso,322
Central,Major Market,Coffee,322
West,Major Market,Tea,322
Central,Major Market,Herbal Tea,322
West,Major Market,Tea,322
West,Small Market,Espresso,322
East,Major Market,Tea,322
East,Major Market,Tea,322
West,Major Market,Espresso,322
Central,Major Market,Espresso,322
Central,Major Market,Herbal Tea,322
West,Small Market,Herbal Tea,322
Central,Major Market,Herbal Tea,322
South,Major Market,Espresso,322
East,Major Market,Tea,322
Central,Major Market,Coffee,322
Central,Major Market,Herbal Tea,322
East,Major Market,Espresso,322
South,Major Market,Espresso,322
West,Major Market,Tea,322
Central,Major Market,Coffee,322
Central,Major Market,Herbal Tea,323
East,Major Market,Tea,323
Central,Major Market,Coffee,323
West,Major Market,Herbal Tea,323
East,Small Market,Coffee,325
West,Small Market,Herbal Tea,325
West,Small Market,Herbal Tea,325
Central,Major Market,Herbal Tea,325
East,Major Market,Espresso,325
West,Small Market,Espresso,325
East,Major Market,Espresso,325
Central,Major Market,Espresso,325
Central,Major Market,Espresso,325
Central,Major Market,Herbal Tea,325
East,Small Market,Coffee,325
West,Small Market,Espresso,325
East,Major Market,Espresso,326
Central,Major Market,Espresso,326
Central,Major Market,Herbal Tea,326
West,Small Market,Espresso,326
West,Small Market,Herbal Tea,329
East,Small Market,Coffee,329
Central,Major Market,Herbal Tea,330
Central,Major Market,Espresso,330
East,Major Market,Espresso,330
West,Small Market,Espresso,330
Central,Major Market,Coffee,332
Central,Small Market,Herbal Tea,332
West,Small Market,Herbal Tea,332
South,Small Market,Espresso,333
Central,Major Market,Tea,333
West,Small Market,Tea,333
East,Major Market,Coffee,333
East,Small Market,Coffee,334
West,Small Market,Herbal Tea,334
West,Small Market,Tea,336
Central,Major Market,Tea,336
South,Small Market,Espresso,336
East,Major Market,Coffee,336
Central,Major Market,Espresso,340
East,Major Market,Espresso,340
Central,Major Market,Herbal Tea,340
West,Small Market,Espresso,340
West,Small Market,Tea,341
Central,Major Market,Tea,341
Central,Major Market,Espresso,341
East,Major Market,Coffee,341
South,Small Market,Espresso,341
Central,Major Market,Herbal Tea,341
West,Small Market,Espresso,341
East,Major Market,Espresso,341
West,Major Market,Espresso,342
Central,Small Market,Herbal Tea,342
West,Small Market,Herbal Tea,342
West,Small Market,Herbal Tea,342
Central,Major Market,Coffee,342
West,Small Market,Espresso,343
East,Major Market,Espresso,343
Central,Major Market,Espresso,343
West,Major Market,Espresso,343
West,Small Market,Herbal Tea,343
Central,Major Market,Herbal Tea,343
Central,Major Market,Coffee,345
Central,Small Market,Herbal Tea,345
Central,Major Market,Coffee,345
West,Major Market,Espresso,345
West,Small Market,Herbal Tea,345
West,Small Market,Herbal Tea,345
West,Small Market,Herbal Tea,345
